feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,label
12.0,2.0,8.0,10.0,20.0,3.0,21.0,30.0,4.0,1.0,2.0,3.0,8.0,2.0,4.0,1.0,0.6651031534464481,0.6651031534464481
30.0,3.0,6.0,21.0,10.0,2.0,2.0,40.0,1.0,2.0,5.0,4.0,9.0,1.0,1.0,6.0,0.5817386646638657,0.5817386646638657
35.0,3.0,2.0,3.0,5.0,8.0,20.0,30.0,2.0,2.0,1.0,2.0,4.0,2.0,8.0,7.0,0.5931050350003896,0.5931050350003896
36.0,32.0,21.0,16.0,6.0,15.0,2.0,21.0,0.0,4.0,4.0,6.0,5.0,2.0,1.0,4.0,0.7235141214748317,0.7235141214748317
12.0,6.0,70.0,10.0,70.0,2.0,18.0,10.0,1.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,0.8467803948114511,1.0
18.0,8.0,5.0,40.0,18.0,32.0,3.0,40.0,3.0,2.0,4.0,6.0,7.0,4.0,2.0,6.0,0.6595340180558991,0.6595340180558991
35.0,18.0,10.0,4.0,0.0,9.0,2.0,18.0,2.0,3.0,3.0,3.0,9.0,0.0,1.0,7.0,0.5429277209308119,0.5429277209308119
30.0,30.0,9.0,14.0,4.0,36.0,16.0,18.0,1.0,1.0,8.0,5.0,3.0,5.0,0.0,3.0,0.7101237761222161,0.8101237761222161
72.0,63.0,20.0,1.0,15.0,24.0,4.0,6.0,1.0,2.0,8.0,0.0,2.0,2.0,0.0,1.0,0.8591405125495221,1.0
15.0,14.0,8.0,30.0,18.0,4.0,12.0,45.0,2.0,5.0,7.0,1.0,7.0,3.0,1.0,4.0,0.6697529571185361,0.6697529571185361
12.0,3.0,35.0,8.0,90.0,1.0,6.0,24.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,0.9045481493228039,1.0
8.0,7.0,2.0,21.0,4.0,5.0,9.0,60.0,2.0,6.0,1.0,4.0,0.0,4.0,8.0,4.0,0.6108309612131453,0.6108309612131453
14.0,70.0,27.0,4.0,16.0,36.0,10.0,4.0,5.0,3.0,6.0,0.0,6.0,5.0,3.0,0.0,0.7212071240672477,0.8212071240672477
10.0,2.0,6.0,24.0,20.0,4.0,15.0,45.0,3.0,1.0,5.0,2.0,8.0,3.0,2.0,4.0,0.658540582880584,0.658540582880584
15.0,70.0,72.0,5.0,9.0,6.0,16.0,5.0,2.0,3.0,1.0,4.0,8.0,5.0,0.0,4.0,0.7458698539828915,0.9458698539828916
6.0,1.0,8.0,20.0,30.0,4.0,7.0,45.0,1.0,0.0,2.0,8.0,7.0,3.0,6.0,4.0,0.5755383079269378,0.5755383079269378
28.0,10.0,14.0,64.0,2.0,15.0,3.0,48.0,3.0,3.0,5.0,0.0,1.0,2.0,2.0,2.0,0.8679245283018868,1.0
20.0,8.0,5.0,4.0,36.0,14.0,18.0,18.0,1.0,7.0,4.0,3.0,5.0,5.0,3.0,7.0,0.5985560915356284,0.5985560915356284
6.0,16.0,36.0,5.0,70.0,5.0,9.0,6.0,1.0,6.0,5.0,4.0,3.0,4.0,0.0,5.0,0.7072427501871671,0.907242750187167
10.0,6.0,10.0,18.0,10.0,4.0,21.0,36.0,3.0,1.0,9.0,3.0,3.0,3.0,4.0,5.0,0.5939524864201063,0.5939524864201063
14.0,9.0,10.0,9.0,0.0,8.0,3.0,20.0,5.0,8.0,9.0,8.0,5.0,7.0,2.0,8.0,0.28286925427662685,0.28286925427662685
16.0,30.0,70.0,40.0,14.0,6.0,9.0,12.0,0.0,1.0,3.0,3.0,5.0,1.0,0.0,4.0,0.8679509021470799,0.9679509021470799
21.0,60.0,21.0,12.0,20.0,9.0,8.0,10.0,4.0,4.0,4.0,4.0,8.0,8.0,2.0,3.0,0.6113238419013667,0.6113238419013667
6.0,4.0,10.0,12.0,72.0,8.0,30.0,36.0,1.0,3.0,3.0,1.0,1.0,7.0,7.0,5.0,0.7131190486914328,0.8131190486914328
40.0,36.0,24.0,12.0,2.0,45.0,24.0,14.0,3.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,0.7737458153013077,0.7737458153013077
28.0,30.0,30.0,12.0,0.0,42.0,4.0,16.0,3.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.855241560665933,0.955241560665933
18.0,8.0,8.0,3.0,90.0,10.0,10.0,12.0,3.0,2.0,2.0,2.0,1.0,9.0,3.0,1.0,0.7533261076565505,0.8533261076565505
32.0,6.0,36.0,5.0,10.0,24.0,10.0,15.0,4.0,1.0,5.0,4.0,9.0,2.0,3.0,2.0,0.6394442031083626,0.6394442031083626
45.0,48.0,3.0,6.0,0.0,70.0,8.0,9.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.9045340337332908,1.0
30.0,30.0,24.0,12.0,0.0,40.0,6.0,6.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,0.8158016478494836,0.9158016478494836
50.0,56.0,10.0,0.0,0.0,21.0,3.0,3.0,5.0,1.0,9.0,6.0,2.0,4.0,2.0,2.0,0.6259419633706285,0.8259419633706284
48.0,27.0,36.0,25.0,8.0,16.0,10.0,15.0,2.0,6.0,5.0,0.0,7.0,0.0,3.0,2.0,0.74781817719536,0.74781817719536
12.0,7.0,20.0,16.0,48.0,3.0,32.0,40.0,1.0,6.0,1.0,6.0,2.0,2.0,4.0,6.0,0.7277196975122954,0.7277196975122954
9.0,20.0,64.0,24.0,70.0,3.0,15.0,10.0,0.0,8.0,0.0,2.0,3.0,2.0,2.0,3.0,0.8217847514118942,1.0
18.0,20.0,5.0,8.0,36.0,72.0,12.0,12.0,3.0,1.0,4.0,2.0,5.0,1.0,1.0,1.0,0.8687927009952148,0.9687927009952148
40.0,3.0,1.0,35.0,3.0,8.0,2.0,60.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,0.8798040765304531,0.9798040765304531
18.0,10.0,9.0,0.0,2.0,40.0,3.0,9.0,3.0,9.0,8.0,10.0,1.0,3.0,2.0,8.0,0.3574155796569493,0.45741557965694934
8.0,1.0,4.0,45.0,15.0,2.0,3.0,90.0,2.0,0.0,3.0,4.0,2.0,1.0,2.0,1.0,0.9115638187502167,1.0
2.0,18.0,40.0,0.0,30.0,4.0,40.0,4.0,1.0,7.0,6.0,3.0,7.0,3.0,3.0,3.0,0.6345246760229499,0.7345246760229499
35.0,30.0,9.0,12.0,0.0,60.0,4.0,8.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,0.9250686953119799,1.0
36.0,14.0,4.0,24.0,0.0,4.0,12.0,30.0,5.0,5.0,3.0,5.0,9.0,3.0,4.0,1.0,0.5674002542969243,0.6674002542969243
18.0,3.0,24.0,6.0,60.0,1.0,16.0,40.0,3.0,2.0,2.0,1.0,4.0,0.0,6.0,6.0,0.7609604126870618,0.7609604126870618
12.0,12.0,50.0,14.0,81.0,1.0,28.0,10.0,1.0,1.0,5.0,5.0,0.0,0.0,3.0,3.0,0.8591814349674567,1.0
24.0,2.0,1.0,100.0,10.0,12.0,3.0,100.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.9636728896639305,1.0
21.0,4.0,8.0,9.0,10.0,3.0,5.0,40.0,4.0,0.0,2.0,8.0,9.0,2.0,4.0,6.0,0.48321021095042144,0.48321021095042144
24.0,54.0,40.0,10.0,21.0,16.0,3.0,4.0,2.0,3.0,6.0,3.0,4.0,6.0,2.0,0.0,0.7524992651377952,0.7524992651377952
24.0,9.0,4.0,45.0,8.0,12.0,15.0,30.0,2.0,8.0,3.0,4.0,7.0,1.0,2.0,7.0,0.6036770087744173,0.6036770087744173
12.0,2.0,4.0,4.0,50.0,1.0,80.0,35.0,4.0,1.0,3.0,3.0,5.0,0.0,2.0,2.0,0.8477073063820015,1.0
15.0,7.0,42.0,16.0,10.0,9.0,12.0,20.0,2.0,6.0,1.0,6.0,9.0,8.0,4.0,1.0,0.5256848918078588,0.5256848918078588
9.0,63.0,80.0,5.0,54.0,6.0,8.0,5.0,0.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,0.8550244954288185,1.0
6.0,1.0,2.0,36.0,50.0,1.0,9.0,90.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,1.0,0.8803634167933041,0.9803634167933041
6.0,9.0,30.0,9.0,42.0,6.0,4.0,10.0,1.0,8.0,7.0,8.0,1.0,5.0,0.0,9.0,0.44904608945781027,0.5490460894578103
48.0,20.0,27.0,10.0,0.0,7.0,8.0,14.0,2.0,8.0,6.0,3.0,8.0,6.0,2.0,5.0,0.5363261855113495,0.5363261855113495
30.0,4.0,6.0,15.0,32.0,3.0,40.0,49.0,1.0,0.0,1.0,2.0,4.0,2.0,6.0,0.0,0.8527290761252522,0.9527290761252522
18.0,10.0,40.0,2.0,12.0,4.0,24.0,10.0,3.0,9.0,6.0,1.0,4.0,3.0,5.0,9.0,0.4831918778060757,0.4831918778060757
15.0,9.0,10.0,8.0,0.0,12.0,2.0,10.0,2.0,8.0,9.0,7.0,6.0,4.0,1.0,9.0,0.2879708331255766,0.2879708331255766
9.0,2.0,16.0,40.0,42.0,1.0,8.0,90.0,0.0,1.0,6.0,6.0,1.0,0.0,2.0,1.0,0.840790166792621,0.940790166792621
12.0,5.0,4.0,12.0,90.0,2.0,30.0,27.0,1.0,4.0,0.0,1.0,1.0,1.0,7.0,6.0,0.7774087254306524,0.9774087254306524
10.0,20.0,16.0,1.0,30.0,12.0,32.0,4.0,9.0,1.0,6.0,0.0,7.0,4.0,4.0,0.0,0.5572920585127831,0.657292058512783
12.0,4.0,14.0,80.0,6.0,8.0,3.0,54.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,0.8652664067027608,0.9652664067027608
40.0,12.0,3.0,14.0,0.0,28.0,2.0,32.0,3.0,1.0,2.0,5.0,1.0,3.0,1.0,4.0,0.8291803567997521,0.9291803567997521
30.0,10.0,10.0,7.0,2.0,8.0,3.0,10.0,1.0,9.0,9.0,6.0,1.0,2.0,2.0,9.0,0.3629097718304363,0.3629097718304363
9.0,4.0,6.0,20.0,20.0,8.0,5.0,30.0,0.0,3.0,5.0,8.0,8.0,2.0,4.0,7.0,0.4700111495701257,0.4700111495701257
20.0,2.0,4.0,36.0,0.0,6.0,1.0,100.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.9667407596326321,1.0
30.0,32.0,15.0,28.0,2.0,21.0,5.0,12.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,4.0,0.7867432288547808,0.8867432288547807
49.0,2.0,2.0,56.0,2.0,20.0,3.0,72.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.9763142822461831,1.0
15.0,10.0,12.0,40.0,25.0,7.0,18.0,20.0,2.0,9.0,4.0,6.0,0.0,6.0,7.0,8.0,0.5133963572836597,0.6133963572836597
16.0,5.0,10.0,27.0,27.0,4.0,10.0,30.0,0.0,4.0,3.0,6.0,6.0,0.0,9.0,7.0,0.5320956357823468,0.5320956357823468
16.0,1.0,2.0,90.0,2.0,4.0,1.0,90.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9904876439123487,1.0
9.0,2.0,14.0,15.0,100.0,1.0,32.0,36.0,0.0,1.0,5.0,2.0,0.0,0.0,4.0,0.0,0.9013981368909503,1.0
15.0,8.0,24.0,8.0,10.0,10.0,8.0,14.0,2.0,7.0,5.0,2.0,9.0,9.0,2.0,5.0,0.4195008906656727,0.4195008906656727
8.0,6.0,4.0,21.0,10.0,4.0,10.0,32.0,7.0,1.0,3.0,4.0,9.0,3.0,3.0,4.0,0.5022589846449037,0.5022589846449037
28.0,10.0,12.0,4.0,10.0,36.0,10.0,12.0,3.0,3.0,1.0,3.0,9.0,0.0,3.0,1.0,0.6789102393490808,0.6789102393490808
10.0,8.0,9.0,7.0,7.0,10.0,3.0,10.0,3.0,7.0,8.0,6.0,6.0,3.0,2.0,9.0,0.31012469580244284,0.31012469580244284
5.0,6.0,8.0,3.0,50.0,4.0,50.0,12.0,4.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0,0.7653920744856801,0.8653920744856801
18.0,3.0,8.0,4.0,42.0,4.0,64.0,40.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,6.0,0.855682213426146,0.955682213426146
18.0,7.0,12.0,5.0,21.0,6.0,6.0,30.0,7.0,6.0,4.0,4.0,4.0,5.0,1.0,7.0,0.5038710255240862,0.5038710255240862
4.0,6.0,20.0,24.0,90.0,2.0,15.0,28.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,0.8989406488247665,1.0
6.0,6.0,7.0,42.0,20.0,1.0,4.0,50.0,1.0,5.0,6.0,1.0,8.0,0.0,3.0,5.0,0.6498924899144511,0.6498924899144511
2.0,4.0,40.0,0.0,18.0,1.0,64.0,10.0,1.0,3.0,6.0,3.0,7.0,0.0,0.0,9.0,0.6118422395856692,0.8118422395856691
20.0,2.0,5.0,36.0,0.0,7.0,12.0,40.0,8.0,1.0,4.0,5.0,9.0,6.0,4.0,3.0,0.49726792117859375,0.49726792117859375
50.0,32.0,6.0,4.0,3.0,42.0,40.0,4.0,5.0,4.0,1.0,3.0,2.0,1.0,3.0,0.0,0.851710481058827,0.851710481058827
48.0,32.0,9.0,6.0,18.0,10.0,16.0,14.0,2.0,4.0,0.0,5.0,7.0,3.0,0.0,5.0,0.7050990725667122,0.7050990725667122
40.0,4.0,10.0,9.0,9.0,12.0,8.0,20.0,6.0,3.0,3.0,8.0,0.0,4.0,7.0,8.0,0.47559351153532853,0.47559351153532853
35.0,20.0,18.0,0.0,0.0,18.0,20.0,7.0,2.0,8.0,7.0,3.0,4.0,3.0,8.0,6.0,0.48771991146605204,0.48771991146605204
15.0,9.0,40.0,8.0,10.0,9.0,12.0,16.0,2.0,8.0,3.0,2.0,9.0,8.0,4.0,6.0,0.4663261452139197,0.4663261452139197
25.0,60.0,30.0,4.0,45.0,21.0,18.0,4.0,0.0,4.0,1.0,3.0,4.0,4.0,7.0,0.0,0.8302613906680093,0.9302613906680093
10.0,2.0,6.0,81.0,7.0,4.0,4.0,100.0,3.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.8846676950706008,1.0
12.0,6.0,10.0,50.0,14.0,10.0,3.0,18.0,1.0,5.0,9.0,5.0,5.0,3.0,2.0,7.0,0.5295725764996212,0.5295725764996212
9.0,12.0,35.0,24.0,100.0,1.0,12.0,30.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.9561046121694868,1.0
24.0,2.0,1.0,36.0,5.0,5.0,10.0,70.0,2.0,1.0,0.0,5.0,4.0,4.0,9.0,3.0,0.6681796101764851,0.7681796101764851
10.0,6.0,20.0,1.0,90.0,3.0,16.0,10.0,3.0,5.0,1.0,0.0,1.0,2.0,6.0,3.0,0.7877180618901962,0.9877180618901962
9.0,30.0,8.0,3.0,0.0,14.0,8.0,6.0,8.0,1.0,7.0,2.0,10.0,5.0,2.0,1.0,0.38694075137155337,0.38694075137155337
40.0,18.0,20.0,9.0,5.0,16.0,4.0,20.0,3.0,7.0,8.0,8.0,4.0,0.0,0.0,8.0,0.5013361159841239,0.5013361159841239
12.0,14.0,8.0,3.0,20.0,5.0,45.0,24.0,1.0,5.0,2.0,2.0,8.0,4.0,4.0,2.0,0.6673951757377383,0.6673951757377383
42.0,45.0,21.0,20.0,0.0,48.0,4.0,12.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,0.9390128436560868,1.0
24.0,2.0,2.0,45.0,2.0,6.0,3.0,60.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,0.8924496038273619,0.8924496038273619
60.0,32.0,35.0,0.0,0.0,18.0,2.0,6.0,4.0,4.0,2.0,7.0,2.0,3.0,1.0,5.0,0.72363279127401,0.72363279127401
54.0,6.0,3.0,35.0,0.0,5.0,4.0,42.0,3.0,1.0,2.0,2.0,8.0,4.0,3.0,1.0,0.7339990536473416,0.7339990536473416
60.0,54.0,12.0,30.0,0.0,28.0,10.0,12.0,4.0,3.0,1.0,1.0,8.0,3.0,3.0,1.0,0.7899739385127916,0.7899739385127916
42.0,6.0,2.0,40.0,0.0,12.0,1.0,90.0,1.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,0.9171984476964352,1.0
30.0,2.0,1.0,90.0,0.0,35.0,2.0,45.0,7.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,0.8467893950400415,0.9467893950400414
10.0,21.0,18.0,2.0,40.0,16.0,50.0,6.0,3.0,4.0,7.0,1.0,3.0,0.0,5.0,1.0,0.7544113708746293,0.8544113708746293
14.0,6.0,20.0,27.0,5.0,3.0,7.0,40.0,5.0,1.0,8.0,6.0,4.0,2.0,6.0,6.0,0.5297492559560095,0.5297492559560095
30.0,27.0,4.0,14.0,9.0,32.0,5.0,18.0,1.0,6.0,3.0,5.0,0.0,4.0,4.0,7.0,0.6465116279069767,0.6465116279069767
36.0,18.0,7.0,45.0,0.0,32.0,2.0,30.0,0.0,7.0,6.0,4.0,2.0,4.0,1.0,7.0,0.6661597483108983,0.6661597483108983
24.0,40.0,63.0,0.0,2.0,16.0,9.0,6.0,2.0,6.0,2.0,8.0,1.0,6.0,0.0,5.0,0.6654201713412663,0.7654201713412663
18.0,12.0,8.0,16.0,35.0,3.0,40.0,35.0,3.0,4.0,7.0,0.0,2.0,2.0,6.0,2.0,0.7325688866211287,0.8325688866211287
15.0,1.0,1.0,80.0,0.0,10.0,1.0,90.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.9492064209455486,1.0
3.0,5.0,24.0,4.0,100.0,2.0,16.0,14.0,2.0,4.0,5.0,3.0,0.0,1.0,0.0,5.0,0.8081500852082768,1.0
8.0,12.0,10.0,0.0,6.0,4.0,16.0,6.0,7.0,1.0,9.0,5.0,1.0,3.0,6.0,5.0,0.35403725286813614,0.35403725286813614
5.0,2.0,4.0,12.0,40.0,2.0,15.0,36.0,4.0,1.0,3.0,1.0,6.0,1.0,2.0,5.0,0.7150691640734655,0.7150691640734655
30.0,30.0,36.0,7.0,1.0,24.0,8.0,9.0,1.0,7.0,5.0,6.0,0.0,2.0,2.0,8.0,0.6164243957205239,0.6164243957205239
20.0,45.0,64.0,2.0,3.0,27.0,36.0,6.0,1.0,4.0,0.0,1.0,2.0,6.0,0.0,1.0,0.907625794807512,1.0
16.0,4.0,7.0,72.0,2.0,10.0,3.0,60.0,0.0,3.0,6.0,1.0,1.0,3.0,2.0,4.0,0.8225502403062295,1.0
24.0,9.0,7.0,10.0,0.0,40.0,4.0,9.0,5.0,8.0,6.0,9.0,2.0,3.0,3.0,8.0,0.41610812544219267,0.5161081254421926
48.0,36.0,12.0,12.0,6.0,40.0,4.0,14.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,5.0,0.7926603953037549,0.8926603953037549
60.0,16.0,7.0,14.0,0.0,18.0,4.0,24.0,4.0,6.0,6.0,5.0,6.0,3.0,0.0,5.0,0.6128934172144754,0.6128934172144754
18.0,4.0,8.0,40.0,14.0,4.0,4.0,90.0,3.0,0.0,7.0,6.0,5.0,3.0,3.0,1.0,0.725796920965817,0.825796920965817
10.0,1.0,1.0,36.0,15.0,2.0,6.0,100.0,3.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.907318219452994,1.0
24.0,30.0,40.0,2.0,20.0,8.0,18.0,4.0,2.0,7.0,6.0,1.0,8.0,2.0,3.0,3.0,0.6302301798269607,0.7302301798269607
15.0,42.0,40.0,5.0,81.0,3.0,8.0,10.0,2.0,1.0,3.0,4.0,0.0,2.0,2.0,3.0,0.912772235091073,1.0
32.0,6.0,5.0,48.0,27.0,6.0,15.0,63.0,4.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,0.8326587814682407,0.9326587814682407
16.0,21.0,35.0,16.0,72.0,3.0,12.0,12.0,0.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,0.8709269374774458,1.0
30.0,24.0,18.0,12.0,0.0,14.0,10.0,12.0,7.0,2.0,3.0,4.0,10.0,5.0,3.0,1.0,0.5326761139421704,0.5326761139421704
8.0,4.0,28.0,64.0,18.0,2.0,9.0,60.0,2.0,3.0,3.0,0.0,7.0,1.0,0.0,4.0,0.8256009287624472,0.9256009287624472
21.0,10.0,6.0,6.0,20.0,9.0,16.0,12.0,4.0,9.0,1.0,1.0,8.0,8.0,6.0,4.0,0.4184137043778615,0.4184137043778615
35.0,72.0,40.0,0.0,10.0,36.0,18.0,2.0,2.0,1.0,3.0,2.0,9.0,5.0,3.0,1.0,0.7619593181115397,0.8619593181115397
10.0,7.0,24.0,4.0,10.0,9.0,8.0,15.0,3.0,6.0,5.0,3.0,9.0,8.0,2.0,2.0,0.44001730106001374,0.44001730106001374
42.0,4.0,1.0,90.0,8.0,12.0,2.0,90.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.9830921920842036,1.0
15.0,54.0,90.0,7.0,6.0,24.0,8.0,6.0,2.0,3.0,1.0,6.0,5.0,2.0,2.0,5.0,0.795545866796383,0.8955458667963829
35.0,16.0,6.0,18.0,2.0,30.0,4.0,30.0,2.0,6.0,1.0,7.0,1.0,7.0,3.0,7.0,0.5879135221252623,0.6879135221252622
28.0,35.0,6.0,12.0,2.0,30.0,18.0,24.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,0.8291734542398937,0.9291734542398937
6.0,1.0,8.0,30.0,54.0,1.0,16.0,100.0,1.0,0.0,2.0,7.0,3.0,0.0,6.0,0.0,0.8141962914574211,1.0
45.0,70.0,4.0,56.0,0.0,24.0,10.0,15.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,0.8815891925024095,1.0
12.0,14.0,32.0,3.0,90.0,2.0,30.0,16.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,0.9150029748446886,1.0
36.0,3.0,5.0,63.0,0.0,10.0,1.0,60.0,5.0,2.0,4.0,2.0,3.0,3.0,0.0,4.0,0.8135235782944407,0.9135235782944406
12.0,18.0,35.0,14.0,9.0,8.0,36.0,30.0,1.0,3.0,2.0,5.0,8.0,7.0,5.0,1.0,0.6497697840010508,0.6497697840010508
8.0,5.0,48.0,4.0,30.0,3.0,30.0,15.0,2.0,4.0,2.0,3.0,7.0,2.0,1.0,2.0,0.7627127698096902,0.7627127698096902
27.0,3.0,5.0,28.0,0.0,5.0,2.0,48.0,6.0,2.0,4.0,3.0,10.0,4.0,1.0,2.0,0.5597511341062323,0.5597511341062323
9.0,8.0,40.0,2.0,90.0,1.0,35.0,8.0,0.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0,0.9057140860325475,1.0
28.0,10.0,8.0,10.0,12.0,9.0,12.0,27.0,3.0,3.0,7.0,9.0,1.0,0.0,4.0,6.0,0.5491774212924075,0.5491774212924075
6.0,4.0,10.0,18.0,45.0,1.0,21.0,20.0,1.0,3.0,9.0,7.0,4.0,0.0,4.0,8.0,0.516334996975635,0.516334996975635
18.0,80.0,56.0,8.0,42.0,9.0,10.0,6.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.9489420978955047,1.0
20.0,8.0,5.0,0.0,0.0,7.0,18.0,8.0,8.0,7.0,4.0,4.0,9.0,6.0,3.0,7.0,0.2920468342294753,0.2920468342294753
64.0,27.0,10.0,7.0,5.0,16.0,4.0,16.0,0.0,6.0,9.0,6.0,4.0,0.0,0.0,6.0,0.6015110264936805,0.7015110264936805
48.0,20.0,40.0,24.0,1.0,24.0,9.0,15.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,0.9370317584239213,1.0
60.0,16.0,1.0,0.0,0.0,28.0,3.0,10.0,4.0,6.0,0.0,9.0,2.0,3.0,2.0,9.0,0.5057720915424124,0.6057720915424124
18.0,16.0,80.0,10.0,9.0,7.0,8.0,12.0,3.0,6.0,2.0,3.0,8.0,6.0,2.0,4.0,0.64344782249356,0.74344782249356
12.0,1.0,4.0,30.0,42.0,1.0,8.0,90.0,1.0,0.0,0.0,7.0,1.0,0.0,2.0,1.0,0.884914121942115,1.0
8.0,8.0,24.0,12.0,81.0,3.0,40.0,30.0,2.0,7.0,2.0,1.0,0.0,2.0,3.0,7.0,0.7749839292396392,0.9749839292396392
35.0,7.0,10.0,18.0,2.0,6.0,2.0,30.0,2.0,6.0,9.0,3.0,1.0,1.0,1.0,7.0,0.5543338156065079,0.6543338156065078
18.0,16.0,40.0,12.0,9.0,21.0,10.0,14.0,3.0,6.0,6.0,4.0,8.0,4.0,3.0,5.0,0.5715571326810037,0.5715571326810037
12.0,1.0,2.0,27.0,14.0,2.0,4.0,90.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,1.0,0.8058587504045732,0.9058587504045732
35.0,10.0,6.0,12.0,4.0,18.0,20.0,28.0,2.0,3.0,1.0,1.0,3.0,3.0,8.0,3.0,0.72454016592718,0.8245401659271799
56.0,72.0,50.0,0.0,50.0,16.0,6.0,2.0,1.0,1.0,5.0,1.0,5.0,0.0,1.0,1.0,0.9029996237502352,1.0
10.0,7.0,12.0,1.0,90.0,3.0,24.0,10.0,3.0,6.0,1.0,0.0,1.0,2.0,2.0,3.0,0.8428565950498368,1.0
10.0,8.0,9.0,4.0,21.0,10.0,6.0,10.0,3.0,7.0,8.0,3.0,4.0,3.0,1.0,9.0,0.40311288741492746,0.40311288741492746
40.0,3.0,2.0,21.0,2.0,12.0,4.0,40.0,3.0,2.0,1.0,4.0,1.0,4.0,3.0,6.0,0.7312358036424265,0.8312358036424264
54.0,24.0,7.0,14.0,0.0,15.0,2.0,18.0,3.0,5.0,6.0,5.0,6.0,2.0,1.0,3.0,0.649064544176222,0.649064544176222
6.0,7.0,32.0,10.0,90.0,1.0,28.0,25.0,1.0,6.0,4.0,3.0,1.0,0.0,3.0,0.0,0.8563596509947511,1.0
40.0,18.0,10.0,10.0,0.0,10.0,6.0,8.0,6.0,3.0,9.0,3.0,7.0,3.0,1.0,2.0,0.5189176860283807,0.5189176860283807
18.0,2.0,3.0,50.0,56.0,2.0,4.0,70.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,3.0,0.8816898482636972,1.0
18.0,4.0,4.0,4.0,50.0,1.0,50.0,28.0,3.0,0.0,3.0,3.0,5.0,0.0,5.0,3.0,0.7959557206416279,0.8959557206416279
36.0,20.0,30.0,5.0,16.0,4.0,12.0,7.0,0.0,8.0,7.0,4.0,6.0,3.0,1.0,6.0,0.5570223714564825,0.6570223714564825
9.0,2.0,20.0,20.0,100.0,1.0,6.0,48.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.9820664669229601,1.0
30.0,4.0,5.0,24.0,10.0,5.0,6.0,56.0,7.0,3.0,4.0,2.0,9.0,4.0,1.0,1.0,0.6131158200718696,0.7131158200718696
20.0,27.0,10.0,0.0,6.0,24.0,56.0,2.0,8.0,6.0,9.0,0.0,1.0,2.0,1.0,1.0,0.6136964857512031,0.713696485751203
90.0,42.0,6.0,24.0,0.0,70.0,2.0,20.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.9669614742861389,1.0
42.0,15.0,6.0,12.0,0.0,32.0,8.0,16.0,1.0,2.0,1.0,4.0,7.0,4.0,7.0,0.0,0.6582997689947839,0.7582997689947839
12.0,2.0,7.0,45.0,10.0,5.0,4.0,60.0,1.0,1.0,6.0,4.0,9.0,4.0,3.0,4.0,0.6225986315815332,0.6225986315815332
40.0,32.0,7.0,0.0,0.0,14.0,9.0,6.0,6.0,4.0,6.0,8.0,2.0,5.0,0.0,5.0,0.5128225940683707,0.5128225940683707
